tournum tourtype week period day shiftlength startwin
24 3 3 18 6 20 18
24 3 4 18 6 20 18
25 3 1 18 2 20 18
25 3 3 18 2 20 18
25 3 4 18 2 20 18
25 3 1 18 3 20 18
25 3 2 18 3 20 18
25 3 2 18 4 20 18
25 3 3 18 4 20 18
25 3 4 18 4 20 18
25 3 1 18 5 20 18
25 3 2 18 5 20 18
25 3 3 18 5 20 18
25 3 4 18 5 20 18
25 3 1 18 6 20 18
25 3 2 18 6 20 18
25 3 3 18 6 20 18
25 3 4 18 6 20 18
26 3 3 19 2 20 19
26 3 1 19 3 20 19
26 3 2 19 3 20 19
26 3 3 19 3 20 19
26 3 4 19 3 20 19
26 3 1 19 4 20 19
26 3 2 19 4 20 19
26 3 3 19 4 20 19
26 3 4 19 4 20 19
26 3 1 19 5 20 19
26 3 2 19 5 20 19
26 3 4 19 5 20 19
26 3 1 19 6 20 19
26 3 2 19 6 20 19
26 3 3 19 6 20 19
26 3 4 19 6 20 19
27 2 2 20 2 16 20
27 2 4 20 2 16 20
27 2 1 20 3 16 20
27 2 3 20 3 16 20
27 2 4 20 3 16 20
27 2 1 20 4 16 20
27 2 2 20 4 16 20
27 2 4 20 4 16 20
27 2 2 20 5 16 20
27 2 3 20 6 16 20
28 3 1 20 2 20 20
28 3 3 20 2 20 20
28 3 4 20 2 20 20
28 3 1 20 3 20 20
28 3 2 20 3 20 20
28 3 3 20 3 20 20
28 3 4 20 3 20 20
28 3 1 20 4 20 20
28 3 2 20 4 20 20
28 3 3 20 4 20 20
28 3 1 20 5 20 20
28 3 2 20 5 20 20
28 3 3 20 5 20 20
28 3 4 20 5 20 20
28 3 2 20 6 20 20
28 3 4 20 6 20 20
29 3 1 20 2 20 20
29 3 3 20 2 20 20
29 3 1 20 3 20 20
29 3 2 20 3 20 20
29 3 3 20 3 20 20
29 3 4 20 3 20 20
29 3 1 20 4 20 20
29 3 2 20 4 20 20
29 3 3 20 4 20 20
29 3 4 20 4 20 20
29 3 2 20 5 20 20
29 3 3 20 5 20 20
29 3 4 20 5 20 20
29 3 1 20 6 20 20
29 3 2 20 6 20 20
29 3 4 20 6 20 20
30 2 1 21 2 16 21
30 2 2 21 2 16 21
30 2 3 21 2 16 21
30 2 1 21 4 16 21
30 2 2 21 4 16 21
30 2 3 21 4 16 21
30 2 4 21 4 16 21
30 2 4 21 5 16 21
30 2 2 21 6 16 21
30 2 4 21 6 16 21
31 2 2 21 2 16 21
31 2 4 21 2 16 21
31 2 1 21 3 16 21
31 2 4 21 3 16 21
31 2 2 21 4 16 21
31 2 3 21 4 16 21
31 2 3 21 5 16 21
31 2 1 21 6 16 21
31 2 2 21 6 16 21
31 2 4 21 6 16 21
32 3 1 21 2 20 21
32 3 3 21 2 20 21
32 3 4 21 2 20 21
32 3 1 21 3 20 21
32 3 2 21 3 20 21
32 3 3 21 3 20 21
32 3 4 21 3 20 21
32 3 2 21 4 20 21
32 3 3 21 4 20 21
32 3 1 21 5 20 21
32 3 2 21 5 20 21
32 3 3 21 5 20 21
32 3 4 21 5 20 21
32 3 1 21 6 20 21
32 3 2 21 6 20 21
32 3 4 21 6 20 21
33 3 1 21 2 20 21
33 3 2 21 2 20 21
33 3 3 21 3 20 21
33 3 4 21 3 20 21
33 3 1 21 4 20 21
33 3 2 21 4 20 21
33 3 3 21 4 20 21
33 3 4 21 4 20 21
33 3 1 21 5 20 21
33 3 2 21 5 20 21
33 3 3 21 5 20 21
33 3 4 21 5 20 21
33 3 1 21 6 20 21
33 3 2 21 6 20 21
33 3 3 21 6 20 21
33 3 4 21 6 20 21
34 3 2 21 2 20 21
34 3 3 21 2 20 21
34 3 4 21 2 20 21
34 3 1 21 3 20 21
34 3 2 21 3 20 21
34 3 3 21 3 20 21
34 3 4 21 3 20 21
34 3 1 21 4 20 21
34 3 2 21 4 20 21
34 3 3 21 4 20 21
34 3 1 21 5 20 21
34 3 2 21 5 20 21
34 3 3 21 5 20 21
34 3 4 21 5 20 21
34 3 1 21 6 20 21
34 3 4 21 6 20 21
35 3 1 21 2 20 21
35 3 3 21 2 20 21
35 3 4 21 2 20 21
35 3 1 21 3 20 21
35 3 2 21 3 20 21
35 3 3 21 3 20 21
35 3 4 21 3 20 21
35 3 1 21 4 20 21
35 3 2 21 4 20 21
35 3 3 21 4 20 21
35 3 4 21 4 20 21
35 3 2 21 5 20 21
35 3 3 21 5 20 21
35 3 1 21 6 20 21
35 3 2 21 6 20 21
35 3 4 21 6 20 21
36 2 1 22 2 16 22
36 2 2 22 2 16 22
36 2 2 22 3 16 22
36 2 3 22 3 16 22
36 2 4 22 3 16 22
36 2 2 22 4 16 22
36 2 3 22 4 16 22
36 2 1 22 5 16 22
36 2 4 22 5 16 22
36 2 4 22 6 16 22
37 2 3 22 2 16 22
37 2 4 22 2 16 22
37 2 1 22 3 16 22
37 2 2 22 3 16 22
37 2 4 22 3 16 22
37 2 4 22 4 16 22
37 2 2 22 5 16 22
37 2 1 22 6 16 22
37 2 2 22 6 16 22
37 2 3 22 6 16 22
38 2 2 22 2 16 22
38 2 4 22 2 16 22
38 2 1 22 3 16 22
38 2 3 22 3 16 22
38 2 4 22 3 16 22
38 2 1 22 4 16 22
38 2 2 22 4 16 22
38 2 3 22 4 16 22
38 2 2 22 5 16 22
38 2 4 22 6 16 22
39 2 2 22 2 16 22
39 2 4 22 2 16 22
39 2 1 22 3 16 22
39 2 3 22 4 16 22
39 2 4 22 4 16 22
39 2 2 22 5 16 22
39 2 3 22 5 16 22
39 2 1 22 6 16 22
39 2 2 22 6 16 22
39 2 4 22 6 16 22
40 3 2 23 2 20 23
40 3 1 23 3 20 23
40 3 2 23 3 20 23
40 3 3 23 3 20 23
40 3 4 23 3 20 23
40 3 1 23 4 20 23
40 3 2 23 4 20 23
40 3 3 23 4 20 23
40 3 4 23 4 20 23
40 3 1 23 5 20 23
40 3 3 23 5 20 23
40 3 4 23 5 20 23
40 3 1 23 6 20 23
40 3 2 23 6 20 23
40 3 3 23 6 20 23
40 3 4 23 6 20 23
41 3 1 23 2 20 23
41 3 2 23 2 20 23
41 3 3 23 2 20 23
41 3 4 23 2 20 23
41 3 2 23 3 20 23
41 3 3 23 3 20 23
41 3 4 23 3 20 23
41 3 1 23 4 20 23
41 3 4 23 4 20 23
41 3 1 23 5 20 23
41 3 2 23 5 20 23
41 3 3 23 5 20 23
41 3 1 23 6 20 23
41 3 2 23 6 20 23
41 3 3 23 6 20 23
41 3 4 23 6 20 23
42 2 1 24 2 16 24
42 2 4 24 2 16 24
42 2 2 24 3 16 24
42 2 3 24 4 16 24
42 2 1 24 5 16 24
42 2 2 24 5 16 24
42 2 4 24 5 16 24
42 2 2 24 6 16 24
42 2 3 24 6 16 24
42 2 4 24 6 16 24
43 3 3 24 2 20 24
43 3 4 24 2 20 24
43 3 1 24 3 20 24
43 3 2 24 3 20 24
43 3 4 24 3 20 24
43 3 1 24 4 20 24
43 3 2 24 4 20 24
43 3 3 24 4 20 24
43 3 4 24 4 20 24
43 3 1 24 5 20 24
43 3 2 24 5 20 24
43 3 3 24 5 20 24
43 3 4 24 5 20 24
43 3 1 24 6 20 24
43 3 2 24 6 20 24
43 3 3 24 6 20 24
44 3 2 24 2 20 24
44 3 3 24 2 20 24
44 3 4 24 2 20 24
44 3 1 24 3 20 24
44 3 2 24 3 20 24
44 3 3 24 3 20 24
44 3 1 24 4 20 24
44 3 3 24 4 20 24
44 3 4 24 4 20 24
44 3 1 24 5 20 24
44 3 2 24 5 20 24
44 3 3 24 5 20 24
44 3 4 24 5 20 24
44 3 1 24 6 20 24
44 3 2 24 6 20 24
44 3 4 24 6 20 24
45 3 1 27 2 20 27
45 3 3 27 2 20 27
45 3 4 27 2 20 27
45 3 2 27 3 20 27
45 3 3 27 3 20 27
45 3 4 27 3 20 27
45 3 1 27 4 20 27
45 3 2 27 4 20 27
45 3 1 27 5 20 27
45 3 2 27 5 20 27
45 3 3 27 5 20 27
45 3 4 27 5 20 27
45 3 1 27 6 20 27
45 3 2 27 6 20 27
45 3 3 27 6 20 27
45 3 4 27 6 20 27
46 3 1 27 2 20 27
46 3 2 27 2 20 27
46 3 3 27 2 20 27
46 3 4 27 2 20 27
46 3 1 27 3 20 27
46 3 2 27 3 20 27
46 3 4 27 3 20 27
46 3 1 27 4 20 27
46 3 2 27 4 20 27
46 3 3 27 4 20 27
46 3 3 27 5 20 27
46 3 4 27 5 20 27
46 3 1 27 6 20 27
46 3 2 27 6 20 27
46 3 3 27 6 20 27
46 3 4 27 6 20 27
47 2 2 29 2 16 29
47 2 3 29 2 16 29
47 2 4 29 2 16 29
47 2 1 29 3 16 29
47 2 2 29 3 16 29
47 2 3 29 3 16 29
47 2 2 29 5 16 29
47 2 4 29 5 16 29
47 2 1 29 6 16 29
47 2 4 29 6 16 29
48 1 1 30 2 16 30
48 1 2 30 2 16 30
48 1 3 30 2 16 30
48 1 4 30 2 16 30
48 1 1 30 3 16 30
48 1 2 30 3 16 30
48 1 3 30 3 16 30
48 1 4 30 3 16 30
48 1 1 30 4 16 30
48 1 2 30 4 16 30
48 1 3 30 4 16 30
48 1 4 30 4 16 30
48 1 1 30 5 16 30
48 1 2 30 5 16 30
48 1 3 30 5 16 30
48 1 4 30 5 16 30
48 1 1 30 6 16 30
48 1 2 30 6 16 30
48 1 3 30 6 16 30
48 1 4 30 6 16 30
49 1 1 30 2 16 30
49 1 2 30 2 16 30
49 1 3 30 2 16 30
49 1 4 30 2 16 30
49 1 1 30 3 16 30
49 1 2 30 3 16 30
49 1 3 30 3 16 30
49 1 4 30 3 16 30
49 1 1 30 4 16 30
49 1 2 30 4 16 30
49 1 3 30 4 16 30
49 1 4 30 4 16 30
49 1 1 30 5 16 30
49 1 2 30 5 16 30
49 1 3 30 5 16 30
49 1 4 30 5 16 30
49 1 1 30 6 16 30
49 1 2 30 6 16 30
49 1 3 30 6 16 30
49 1 4 30 6 16 30
50 2 1 30 2 16 30
50 2 3 30 3 16 30
50 2 1 30 4 16 30
50 2 2 30 4 16 30
50 2 4 30 4 16 30
50 2 2 30 5 16 30
50 2 3 30 5 16 30
50 2 4 30 5 16 30
50 2 2 30 6 16 30
50 2 4 30 6 16 30
51 2 1 30 2 16 30
51 2 2 30 2 16 30
51 2 3 30 2 16 30
51 2 3 30 3 16 30
51 2 2 30 4 16 30
51 2 4 30 4 16 30
51 2 1 30 5 16 30
51 2 2 30 5 16 30
51 2 4 30 5 16 30
51 2 4 30 6 16 30
52 2 2 30 2 16 30
52 2 3 30 3 16 30
52 2 4 30 3 16 30
52 2 2 30 4 16 30
52 2 4 30 4 16 30
52 2 1 30 5 16 30
52 2 1 30 6 16 30
52 2 2 30 6 16 30
52 2 3 30 6 16 30
52 2 4 30 6 16 30
53 1 1 32 2 16 32
53 1 2 32 2 16 32
53 1 3 32 2 16 32
53 1 4 32 2 16 32
53 1 1 32 3 16 32
53 1 2 32 3 16 32
53 1 3 32 3 16 32
53 1 4 32 3 16 32
53 1 1 32 4 16 32
53 1 2 32 4 16 32
53 1 3 32 4 16 32
53 1 4 32 4 16 32
53 1 1 32 5 16 32
53 1 2 32 5 16 32
53 1 3 32 5 16 32
53 1 4 32 5 16 32
53 1 1 32 6 16 32
53 1 2 32 6 16 32
53 1 3 32 6 16 32
53 1 4 32 6 16 32
54 2 2 32 2 16 32
54 2 3 32 2 16 32
54 2 2 32 3 16 32
54 2 4 32 3 16 32
54 2 2 32 4 16 32
54 2 3 32 4 16 32
54 2 4 32 4 16 32
54 2 1 32 5 16 32
54 2 4 32 5 16 32
54 2 1 32 6 16 32
55 2 2 32 2 16 32
55 2 4 32 2 16 32
55 2 1 32 3 16 32
55 2 3 32 3 16 32
55 2 2 32 4 16 32
55 2 3 32 4 16 32
55 2 4 32 4 16 32
55 2 2 32 5 16 32
55 2 4 32 5 16 32
55 2 1 32 6 16 32
56 2 4 33 2 16 33
56 2 2 33 3 16 33
56 2 4 33 3 16 33
56 2 2 33 4 16 33
56 2 3 33 4 16 33
56 2 1 33 5 16 33
56 2 2 33 5 16 33
56 2 3 33 5 16 33
56 2 1 33 6 16 33
56 2 4 33 6 16 33
57 3 1 40 2 20 40
57 3 2 40 2 20 40
57 3 3 40 2 20 40
57 3 4 40 2 20 40
57 3 1 40 3 20 40
57 3 2 40 3 20 40
57 3 3 40 3 20 40
57 3 4 40 3 20 40
57 3 1 40 4 20 40
57 3 3 40 4 20 40
57 3 4 40 4 20 40
57 3 2 40 5 20 40
57 3 1 40 6 20 40
57 3 2 40 6 20 40
57 3 3 40 6 20 40
57 3 4 40 6 20 40
58 2 1 43 3 16 43
58 2 3 43 3 16 43
58 2 2 43 4 16 43
58 2 4 43 4 16 43
58 2 1 43 5 16 43
58 2 2 43 5 16 43
58 2 4 43 5 16 43
58 2 2 43 6 16 43
58 2 3 43 6 16 43
58 2 4 43 6 16 43
59 2 1 43 2 16 43
59 2 4 43 2 16 43
59 2 2 43 3 16 43
59 2 3 43 3 16 43
59 2 4 43 3 16 43
59 2 3 43 4 16 43
59 2 2 43 5 16 43
59 2 4 43 5 16 43
59 2 1 43 6 16 43
59 2 2 43 6 16 43
60 2 4 43 2 16 43
60 2 2 43 3 16 43
60 2 3 43 3 16 43
60 2 2 43 4 16 43
60 2 4 43 4 16 43
60 2 1 43 5 16 43
60 2 2 43 5 16 43
60 2 4 43 5 16 43
60 2 1 43 6 16 43
60 2 3 43 6 16 43
61 3 1 43 2 20 43
61 3 2 43 2 20 43
61 3 3 43 2 20 43
61 3 4 43 2 20 43
61 3 1 43 3 20 43
61 3 2 43 3 20 43
61 3 3 43 3 20 43
61 3 4 43 3 20 43
61 3 1 43 4 20 43
61 3 2 43 4 20 43
61 3 3 43 4 20 43
61 3 4 43 4 20 43
61 3 2 43 5 20 43
61 3 3 43 5 20 43
61 3 4 43 5 20 43
61 3 1 43 6 20 43
62 2 1 44 3 16 44
62 2 4 44 3 16 44
62 2 2 44 4 16 44
62 2 3 44 4 16 44
62 2 4 44 4 16 44
62 2 1 44 5 16 44
62 2 2 44 5 16 44
62 2 2 44 6 16 44
62 2 3 44 6 16 44
62 2 4 44 6 16 44
63 2 1 47 2 16 47
63 2 3 47 2 16 47
63 2 4 47 2 16 47
63 2 2 47 3 16 47
63 2 4 47 3 16 47
63 2 1 47 5 16 47
63 2 2 47 5 16 47
63 2 4 47 5 16 47
63 2 2 47 6 16 47
63 2 3 47 6 16 47
64 2 1 48 2 16 48
64 2 4 48 2 16 48
64 2 2 48 3 16 48
64 2 3 48 3 16 48
64 2 4 48 3 16 48
64 2 2 48 4 16 48
64 2 4 48 4 16 48
64 2 1 48 5 16 48
64 2 3 48 5 16 48
64 2 2 48 6 16 48
