tournum tourtype week period day shiftlength startwin
10 1 4 17 3 16 17
10 1 1 17 4 16 17
10 1 2 17 4 16 17
10 1 4 17 4 16 17
10 1 1 17 5 16 17
10 1 2 17 5 16 17
10 1 3 17 5 16 17
10 1 4 17 5 16 17
10 1 1 17 6 16 17
10 1 3 17 6 16 17
10 1 2 17 7 16 17
10 1 4 17 7 16 17
11 1 1 17 2 16 17
11 1 2 17 2 16 17
11 1 3 17 2 16 17
11 1 4 17 2 16 17
11 1 1 17 3 16 17
11 1 2 17 3 16 17
11 1 3 17 3 16 17
11 1 4 17 3 16 17
11 1 1 17 4 16 17
11 1 2 17 4 16 17
11 1 3 17 4 16 17
11 1 1 17 5 16 17
11 1 2 17 5 16 17
11 1 3 17 5 16 17
11 1 4 17 5 16 17
11 1 1 17 6 16 17
11 1 3 17 6 16 17
11 1 4 17 6 16 17
11 1 2 17 7 16 17
11 1 4 17 7 16 17
12 1 1 17 1 16 17
12 1 1 17 2 16 17
12 1 2 17 2 16 17
12 1 3 17 2 16 17
12 1 4 17 2 16 17
12 1 1 17 3 16 17
12 1 2 17 3 16 17
12 1 3 17 3 16 17
12 1 4 17 3 16 17
12 1 1 17 4 16 17
12 1 3 17 4 16 17
12 1 1 17 5 16 17
12 1 2 17 5 16 17
12 1 3 17 5 16 17
12 1 4 17 5 16 17
12 1 2 17 6 16 17
12 1 3 17 6 16 17
12 1 4 17 6 16 17
12 1 2 17 7 16 17
12 1 4 17 7 16 17
13 1 2 17 1 16 17
13 1 4 17 1 16 17
13 1 1 17 2 16 17
13 1 2 17 2 16 17
13 1 3 17 2 16 17
13 1 4 17 2 16 17
13 1 1 17 3 16 17
13 1 2 17 3 16 17
13 1 3 17 3 16 17
13 1 2 17 4 16 17
13 1 4 17 4 16 17
13 1 1 17 5 16 17
13 1 2 17 5 16 17
13 1 3 17 5 16 17
13 1 4 17 5 16 17
13 1 1 17 6 16 17
13 1 3 17 6 16 17
13 1 4 17 6 16 17
13 1 1 17 7 16 17
13 1 3 17 7 16 17
14 1 1 18 2 16 18
14 1 2 18 2 16 18
14 1 3 18 2 16 18
14 1 4 18 2 16 18
14 1 1 18 3 16 18
14 1 2 18 3 16 18
14 1 3 18 3 16 18
14 1 4 18 3 16 18
14 1 1 18 4 16 18
14 1 2 18 4 16 18
14 1 3 18 4 16 18
14 1 4 18 4 16 18
14 1 1 18 5 16 18
14 1 2 18 5 16 18
14 1 3 18 5 16 18
14 1 4 18 5 16 18
14 1 1 18 6 16 18
14 1 2 18 6 16 18
14 1 4 18 6 16 18
14 1 3 18 7 16 18
15 1 1 18 2 16 18
15 1 2 18 2 16 18
15 1 3 18 2 16 18
15 1 4 18 2 16 18
15 1 1 18 3 16 18
15 1 2 18 3 16 18
15 1 3 18 3 16 18
15 1 4 18 3 16 18
15 1 2 18 4 16 18
15 1 3 18 4 16 18
15 1 4 18 4 16 18
15 1 1 18 5 16 18
15 1 2 18 5 16 18
15 1 3 18 5 16 18
15 1 4 18 5 16 18
15 1 1 18 6 16 18
15 1 2 18 6 16 18
15 1 3 18 6 16 18
15 1 4 18 6 16 18
15 1 1 18 7 16 18
16 1 1 18 2 16 18
16 1 2 18 2 16 18
16 1 3 18 2 16 18
16 1 4 18 2 16 18
16 1 1 18 3 16 18
16 1 2 18 3 16 18
16 1 4 18 3 16 18
16 1 2 18 4 16 18
16 1 3 18 4 16 18
16 1 4 18 4 16 18
16 1 1 18 5 16 18
16 1 2 18 5 16 18
16 1 3 18 5 16 18
16 1 4 18 5 16 18
16 1 1 18 6 16 18
16 1 2 18 6 16 18
16 1 3 18 6 16 18
16 1 4 18 6 16 18
16 1 1 18 7 16 18
16 1 3 18 7 16 18
17 1 1 18 2 16 18
17 1 2 18 2 16 18
17 1 3 18 2 16 18
17 1 4 18 2 16 18
17 1 2 18 3 16 18
17 1 3 18 3 16 18
17 1 4 18 3 16 18
17 1 1 18 4 16 18
17 1 2 18 4 16 18
17 1 3 18 4 16 18
17 1 4 18 4 16 18
17 1 1 18 5 16 18
17 1 2 18 5 16 18
17 1 3 18 5 16 18
17 1 4 18 5 16 18
17 1 1 18 6 16 18
17 1 2 18 6 16 18
17 1 4 18 6 16 18
17 1 1 18 7 16 18
17 1 3 18 7 16 18
18 1 1 20 2 16 20
18 1 2 20 2 16 20
18 1 4 20 2 16 20
18 1 1 20 3 16 20
18 1 2 20 3 16 20
18 1 3 20 3 16 20
18 1 4 20 3 16 20
18 1 1 20 4 16 20
18 1 2 20 4 16 20
18 1 3 20 4 16 20
18 1 4 20 4 16 20
18 1 2 20 5 16 20
18 1 3 20 5 16 20
18 1 4 20 5 16 20
18 1 1 20 6 16 20
18 1 2 20 6 16 20
18 1 3 20 6 16 20
18 1 4 20 6 16 20
18 1 1 20 7 16 20
18 1 3 20 7 16 20
19 1 1 20 2 16 20
19 1 2 20 2 16 20
19 1 3 20 2 16 20
19 1 4 20 2 16 20
19 1 1 20 3 16 20
19 1 2 20 3 16 20
19 1 3 20 3 16 20
19 1 4 20 3 16 20
19 1 1 20 4 16 20
19 1 2 20 4 16 20
19 1 3 20 4 16 20
19 1 4 20 4 16 20
19 1 2 20 5 16 20
19 1 4 20 5 16 20
19 1 1 20 6 16 20
19 1 2 20 6 16 20
19 1 3 20 6 16 20
19 1 4 20 6 16 20
19 1 1 20 7 16 20
19 1 3 20 7 16 20
20 1 1 20 2 16 20
20 1 2 20 2 16 20
20 1 3 20 2 16 20
20 1 4 20 2 16 20
20 1 1 20 3 16 20
20 1 2 20 3 16 20
20 1 3 20 3 16 20
20 1 4 20 3 16 20
20 1 1 20 4 16 20
20 1 2 20 4 16 20
20 1 3 20 4 16 20
20 1 4 20 4 16 20
20 1 1 20 5 16 20
20 1 3 20 5 16 20
20 1 1 20 6 16 20
20 1 2 20 6 16 20
20 1 3 20 6 16 20
20 1 4 20 6 16 20
20 1 2 20 7 16 20
20 1 4 20 7 16 20
21 1 1 21 2 16 21
21 1 2 21 2 16 21
21 1 3 21 2 16 21
21 1 4 21 2 16 21
21 1 1 21 3 16 21
21 1 2 21 3 16 21
21 1 3 21 3 16 21
21 1 4 21 3 16 21
21 1 1 21 4 16 21
21 1 2 21 4 16 21
21 1 3 21 4 16 21
21 1 4 21 4 16 21
21 1 1 21 5 16 21
21 1 2 21 5 16 21
21 1 3 21 5 16 21
21 1 4 21 5 16 21
21 1 1 21 6 16 21
21 1 2 21 6 16 21
21 1 3 21 6 16 21
21 1 4 21 6 16 21
22 1 1 21 2 16 21
22 1 2 21 2 16 21
22 1 3 21 2 16 21
22 1 4 21 2 16 21
22 1 1 21 3 16 21
22 1 2 21 3 16 21
22 1 3 21 3 16 21
22 1 4 21 3 16 21
22 1 1 21 4 16 21
22 1 2 21 4 16 21
22 1 3 21 4 16 21
22 1 4 21 4 16 21
22 1 1 21 5 16 21
22 1 2 21 5 16 21
22 1 3 21 5 16 21
22 1 4 21 5 16 21
22 1 1 21 6 16 21
22 1 2 21 6 16 21
22 1 3 21 6 16 21
22 1 4 21 6 16 21
23 1 1 21 2 16 21
23 1 2 21 2 16 21
23 1 3 21 2 16 21
23 1 4 21 2 16 21
23 1 1 21 3 16 21
23 1 2 21 3 16 21
23 1 3 21 3 16 21
23 1 4 21 3 16 21
23 1 1 21 4 16 21
23 1 2 21 4 16 21
23 1 3 21 4 16 21
23 1 4 21 4 16 21
23 1 1 21 5 16 21
23 1 2 21 5 16 21
23 1 3 21 5 16 21
23 1 4 21 5 16 21
23 1 1 21 6 16 21
23 1 2 21 6 16 21
23 1 3 21 6 16 21
23 1 4 21 6 16 21
24 1 1 22 1 16 22
24 1 3 22 1 16 22
24 1 1 22 2 16 22
24 1 2 22 2 16 22
24 1 3 22 2 16 22
24 1 4 22 2 16 22
24 1 1 22 3 16 22
24 1 2 22 3 16 22
24 1 3 22 3 16 22
24 1 4 22 3 16 22
24 1 1 22 4 16 22
24 1 2 22 4 16 22
24 1 3 22 4 16 22
24 1 4 22 4 16 22
24 1 1 22 5 16 22
24 1 2 22 5 16 22
24 1 3 22 5 16 22
24 1 4 22 5 16 22
24 1 2 22 7 16 22
24 1 4 22 7 16 22
25 1 1 22 1 16 22
25 1 3 22 1 16 22
25 1 1 22 2 16 22
25 1 2 22 2 16 22
25 1 3 22 2 16 22
25 1 1 22 3 16 22
25 1 3 22 3 16 22
25 1 4 22 3 16 22
25 1 1 22 4 16 22
25 1 2 22 4 16 22
25 1 3 22 4 16 22
25 1 4 22 4 16 22
25 1 1 22 5 16 22
25 1 2 22 5 16 22
25 1 3 22 5 16 22
25 1 4 22 5 16 22
25 1 2 22 6 16 22
25 1 4 22 6 16 22
25 1 2 22 7 16 22
25 1 4 22 7 16 22
26 1 1 23 2 16 23
26 1 3 23 2 16 23
26 1 1 23 3 16 23
26 1 2 23 3 16 23
26 1 3 23 3 16 23
26 1 4 23 3 16 23
26 1 1 23 4 16 23
26 1 2 23 4 16 23
26 1 3 23 4 16 23
26 1 4 23 4 16 23
26 1 1 23 5 16 23
26 1 2 23 5 16 23
26 1 3 23 5 16 23
26 1 4 23 5 16 23
26 1 1 23 6 16 23
26 1 2 23 6 16 23
26 1 3 23 6 16 23
26 1 4 23 6 16 23
26 1 2 23 7 16 23
26 1 4 23 7 16 23
27 1 1 23 2 16 23
27 1 3 23 2 16 23
27 1 4 23 2 16 23
27 1 1 23 3 16 23
27 1 2 23 3 16 23
27 1 3 23 3 16 23
27 1 1 23 4 16 23
27 1 2 23 4 16 23
27 1 3 23 4 16 23
27 1 4 23 4 16 23
27 1 1 23 5 16 23
27 1 2 23 5 16 23
27 1 3 23 5 16 23
27 1 4 23 5 16 23
27 1 1 23 6 16 23
27 1 2 23 6 16 23
27 1 3 23 6 16 23
27 1 4 23 6 16 23
27 1 2 23 7 16 23
27 1 4 23 7 16 23
28 1 1 23 2 16 23
28 1 2 23 2 16 23
28 1 3 23 2 16 23
28 1 4 23 2 16 23
28 1 1 23 3 16 23
28 1 2 23 3 16 23
28 1 3 23 3 16 23
28 1 4 23 3 16 23
28 1 1 23 4 16 23
28 1 2 23 4 16 23
28 1 3 23 4 16 23
28 1 4 23 4 16 23
28 1 1 23 5 16 23
28 1 2 23 5 16 23
28 1 3 23 5 16 23
28 1 4 23 5 16 23
28 1 1 23 6 16 23
28 1 3 23 6 16 23
28 1 2 23 7 16 23
28 1 4 23 7 16 23
29 1 2 25 1 16 25
29 1 4 25 1 16 25
29 1 1 25 2 16 25
29 1 3 25 2 16 25
29 1 1 25 3 16 25
29 1 2 25 3 16 25
29 1 3 25 3 16 25
29 1 4 25 3 16 25
29 1 1 25 4 16 25
29 1 2 25 4 16 25
29 1 3 25 4 16 25
29 1 4 25 4 16 25
29 1 1 25 5 16 25
29 1 2 25 5 16 25
29 1 4 25 5 16 25
29 1 2 25 6 16 25
29 1 3 25 6 16 25
29 1 4 25 6 16 25
29 1 1 25 7 16 25
29 1 3 25 7 16 25
30 1 2 25 2 16 25
30 1 3 25 2 16 25
30 1 4 25 2 16 25
30 1 1 25 3 16 25
30 1 2 25 3 16 25
30 1 3 25 3 16 25
30 1 4 25 3 16 25
30 1 1 25 4 16 25
30 1 2 25 4 16 25
30 1 3 25 4 16 25
30 1 4 25 4 16 25
30 1 1 25 5 16 25
30 1 2 25 5 16 25
30 1 4 25 5 16 25
30 1 1 25 6 16 25
30 1 2 25 6 16 25
30 1 3 25 6 16 25
30 1 4 25 6 16 25
30 1 1 25 7 16 25
30 1 3 25 7 16 25
31 1 1 27 1 16 27
31 1 3 27 1 16 27
31 1 2 27 2 16 27
31 1 4 27 2 16 27
31 1 1 27 3 16 27
31 1 2 27 3 16 27
31 1 3 27 3 16 27
31 1 4 27 3 16 27
31 1 1 27 4 16 27
31 1 2 27 4 16 27
31 1 3 27 4 16 27
31 1 4 27 4 16 27
31 1 1 27 5 16 27
31 1 3 27 5 16 27
31 1 1 27 6 16 27
31 1 2 27 6 16 27
31 1 3 27 6 16 27
31 1 4 27 6 16 27
31 1 2 27 7 16 27
31 1 4 27 7 16 27
32 1 1 28 2 16 28
32 1 2 28 2 16 28
32 1 3 28 2 16 28
32 1 4 28 2 16 28
32 1 1 28 3 16 28
32 1 2 28 3 16 28
32 1 3 28 3 16 28
32 1 4 28 3 16 28
32 1 1 28 4 16 28
32 1 2 28 4 16 28
32 1 3 28 4 16 28
32 1 4 28 4 16 28
32 1 1 28 5 16 28
32 1 2 28 5 16 28
32 1 3 28 5 16 28
32 1 4 28 5 16 28
32 1 1 28 6 16 28
32 1 2 28 6 16 28
32 1 3 28 6 16 28
32 1 4 28 6 16 28
33 1 1 28 2 16 28
33 1 2 28 2 16 28
33 1 3 28 2 16 28
33 1 4 28 2 16 28
33 1 1 28 3 16 28
33 1 2 28 3 16 28
33 1 3 28 3 16 28
33 1 4 28 3 16 28
33 1 1 28 4 16 28
33 1 2 28 4 16 28
33 1 3 28 4 16 28
33 1 4 28 4 16 28
33 1 1 28 5 16 28
33 1 2 28 5 16 28
33 1 3 28 5 16 28
33 1 4 28 5 16 28
33 1 1 28 6 16 28
33 1 2 28 6 16 28
33 1 3 28 6 16 28
33 1 4 28 6 16 28
34 1 2 29 1 16 29
34 1 4 29 1 16 29
34 1 2 29 2 16 29
34 1 4 29 2 16 29
34 1 1 29 3 16 29
34 1 3 29 3 16 29
34 1 1 29 4 16 29
34 1 2 29 4 16 29
34 1 3 29 4 16 29
34 1 4 29 4 16 29
34 1 1 29 5 16 29
34 1 2 29 5 16 29
34 1 3 29 5 16 29
34 1 4 29 5 16 29
34 1 1 29 6 16 29
34 1 2 29 6 16 29
34 1 3 29 6 16 29
34 1 4 29 6 16 29
34 1 1 29 7 16 29
34 1 3 29 7 16 29
35 1 1 30 2 16 30
35 1 2 30 2 16 30
35 1 3 30 2 16 30
35 1 4 30 2 16 30
35 1 2 30 3 16 30
35 1 4 30 3 16 30
35 1 1 30 4 16 30
35 1 2 30 4 16 30
35 1 3 30 4 16 30
35 1 4 30 4 16 30
35 1 1 30 5 16 30
35 1 2 30 5 16 30
35 1 3 30 5 16 30
35 1 4 30 5 16 30
35 1 1 30 6 16 30
35 1 2 30 6 16 30
35 1 3 30 6 16 30
35 1 4 30 6 16 30
35 1 1 30 7 16 30
35 1 3 30 7 16 30
36 1 1 30 1 16 30
36 1 3 30 1 16 30
36 1 1 30 2 16 30
36 1 2 30 2 16 30
36 1 3 30 2 16 30
36 1 4 30 2 16 30
36 1 1 30 4 16 30
36 1 2 30 4 16 30
36 1 3 30 4 16 30
36 1 4 30 4 16 30
36 1 1 30 5 16 30
36 1 2 30 5 16 30
36 1 3 30 5 16 30
36 1 4 30 5 16 30
36 1 1 30 6 16 30
36 1 2 30 6 16 30
36 1 3 30 6 16 30
36 1 4 30 6 16 30
36 1 2 30 7 16 30
36 1 4 30 7 16 30
37 1 2 30 1 16 30
37 1 4 30 1 16 30
37 1 1 30 2 16 30
37 1 2 30 2 16 30
37 1 3 30 2 16 30
37 1 4 30 2 16 30
37 1 1 30 3 16 30
37 1 3 30 3 16 30
37 1 1 30 4 16 30
37 1 2 30 4 16 30
37 1 3 30 4 16 30
37 1 4 30 4 16 30
37 1 2 30 5 16 30
37 1 3 30 5 16 30
37 1 4 30 5 16 30
37 1 1 30 6 16 30
37 1 2 30 6 16 30
37 1 4 30 6 16 30
37 1 1 30 7 16 30
37 1 3 30 7 16 30
38 1 1 30 2 16 30
38 1 2 30 2 16 30
38 1 3 30 2 16 30
38 1 4 30 2 16 30
38 1 2 30 3 16 30
38 1 4 30 3 16 30
38 1 1 30 4 16 30
38 1 2 30 4 16 30
38 1 3 30 4 16 30
38 1 4 30 4 16 30
38 1 1 30 5 16 30
38 1 2 30 5 16 30
38 1 3 30 5 16 30
38 1 4 30 5 16 30
38 1 1 30 6 16 30
38 1 2 30 6 16 30
38 1 3 30 6 16 30
38 1 4 30 6 16 30
38 1 1 30 7 16 30
38 1 3 30 7 16 30
39 1 1 32 1 16 32
39 1 3 32 1 16 32
39 1 2 32 2 16 32
39 1 4 32 2 16 32
39 1 1 32 3 16 32
39 1 2 32 3 16 32
39 1 3 32 3 16 32
39 1 4 32 3 16 32
39 1 1 32 4 16 32
39 1 2 32 4 16 32
39 1 3 32 4 16 32
39 1 4 32 4 16 32
39 1 1 32 5 16 32
39 1 2 32 5 16 32
39 1 3 32 5 16 32
39 1 4 32 5 16 32
39 1 1 32 6 16 32
39 1 3 32 6 16 32
39 1 2 32 7 16 32
39 1 4 32 7 16 32
40 1 2 32 1 16 32
40 1 4 32 1 16 32
40 1 1 32 2 16 32
40 1 3 32 2 16 32
40 1 4 32 2 16 32
40 1 1 32 3 16 32
40 1 2 32 3 16 32
40 1 3 32 3 16 32
40 1 4 32 3 16 32
40 1 1 32 4 16 32
40 1 2 32 4 16 32
40 1 3 32 4 16 32
40 1 4 32 4 16 32
40 1 1 32 5 16 32
40 1 2 32 5 16 32
40 1 3 32 5 16 32
40 1 4 32 5 16 32
40 1 2 32 6 16 32
40 1 1 32 7 16 32
40 1 3 32 7 16 32
41 1 1 32 2 16 32
41 1 2 32 2 16 32
41 1 3 32 2 16 32
41 1 1 32 3 16 32
41 1 3 32 3 16 32
41 1 4 32 3 16 32
41 1 1 32 4 16 32
41 1 2 32 4 16 32
41 1 3 32 4 16 32
41 1 4 32 4 16 32
41 1 1 32 5 16 32
41 1 2 32 5 16 32
41 1 3 32 5 16 32
41 1 4 32 5 16 32
41 1 1 32 6 16 32
41 1 2 32 6 16 32
41 1 3 32 6 16 32
41 1 4 32 6 16 32
41 1 2 32 7 16 32
41 1 4 32 7 16 32
42 1 2 32 1 16 32
42 1 4 32 1 16 32
42 1 1 32 2 16 32
42 1 2 32 2 16 32
42 1 3 32 2 16 32
42 1 4 32 2 16 32
42 1 1 32 3 16 32
42 1 2 32 3 16 32
42 1 4 32 3 16 32
42 1 1 32 4 16 32
42 1 2 32 4 16 32
42 1 3 32 4 16 32
42 1 4 32 4 16 32
42 1 1 32 5 16 32
42 1 2 32 5 16 32
42 1 3 32 5 16 32
42 1 4 32 5 16 32
42 1 1 32 6 16 32
42 1 3 32 6 16 32
42 1 3 32 7 16 32
43 1 1 32 1 16 32
43 1 1 32 2 16 32
43 1 2 32 2 16 32
43 1 3 32 2 16 32
43 1 4 32 2 16 32
43 1 1 32 3 16 32
43 1 2 32 3 16 32
43 1 3 32 3 16 32
43 1 4 32 3 16 32
43 1 1 32 4 16 32
43 1 2 32 4 16 32
43 1 3 32 4 16 32
43 1 4 32 4 16 32
43 1 1 32 5 16 32
43 1 2 32 5 16 32
43 1 3 32 5 16 32
43 1 3 32 6 16 32
43 1 4 32 6 16 32
43 1 2 32 7 16 32
43 1 4 32 7 16 32
44 1 3 32 1 16 32
44 1 1 32 2 16 32
44 1 2 32 2 16 32
44 1 3 32 2 16 32
44 1 4 32 2 16 32
44 1 1 32 3 16 32
44 1 2 32 3 16 32
44 1 3 32 3 16 32
44 1 1 32 4 16 32
44 1 2 32 4 16 32
44 1 3 32 4 16 32
44 1 4 32 4 16 32
44 1 1 32 5 16 32
44 1 3 32 5 16 32
44 1 4 32 5 16 32
44 1 1 32 6 16 32
44 1 2 32 6 16 32
44 1 4 32 6 16 32
44 1 2 32 7 16 32
44 1 4 32 7 16 32
45 1 1 32 2 16 32
45 1 2 32 2 16 32
45 1 3 32 2 16 32
45 1 4 32 2 16 32
45 1 2 32 3 16 32
45 1 3 32 3 16 32
45 1 4 32 3 16 32
45 1 1 32 4 16 32
45 1 2 32 4 16 32
45 1 3 32 4 16 32
45 1 4 32 4 16 32
45 1 1 32 5 16 32
45 1 2 32 5 16 32
45 1 3 32 5 16 32
45 1 4 32 5 16 32
45 1 1 32 6 16 32
45 1 2 32 6 16 32
45 1 3 32 6 16 32
45 1 4 32 6 16 32
45 1 1 32 7 16 32
46 1 1 43 1 16 43
46 1 3 43 1 16 43
46 1 1 43 2 16 43
46 1 2 43 2 16 43
46 1 3 43 2 16 43
46 1 4 43 2 16 43
46 1 1 43 3 16 43
46 1 3 43 3 16 43
46 1 1 43 4 16 43
46 1 2 43 4 16 43
46 1 3 43 4 16 43
46 1 4 43 4 16 43
46 1 1 43 5 16 43
46 1 2 43 5 16 43
46 1 3 43 5 16 43
46 1 4 43 5 16 43
46 1 2 43 6 16 43
46 1 4 43 6 16 43
46 1 2 43 7 16 43
46 1 4 43 7 16 43
47 1 2 46 1 16 46
47 1 4 46 1 16 46
47 1 1 46 2 16 46
47 1 2 46 2 16 46
47 1 3 46 2 16 46
47 1 4 46 2 16 46
47 1 2 46 3 16 46
47 1 4 46 3 16 46
47 1 1 46 4 16 46
47 1 2 46 4 16 46
47 1 3 46 4 16 46
47 1 4 46 4 16 46
47 1 1 46 5 16 46
47 1 2 46 5 16 46
47 1 3 46 5 16 46
47 1 4 46 5 16 46
47 1 1 46 6 16 46
47 1 3 46 6 16 46
47 1 1 46 7 16 46
47 1 3 46 7 16 46
48 1 2 48 1 16 48
48 1 4 48 1 16 48
48 1 1 48 2 16 48
48 1 2 48 2 16 48
48 1 3 48 2 16 48
48 1 4 48 2 16 48
48 1 1 48 3 16 48
48 1 2 48 3 16 48
48 1 3 48 3 16 48
48 1 4 48 3 16 48
48 1 2 48 4 16 48
48 1 4 48 4 16 48
48 1 1 48 5 16 48
48 1 3 48 5 16 48
48 1 1 48 6 16 48
48 1 2 48 6 16 48
48 1 3 48 6 16 48
48 1 4 48 6 16 48
48 1 1 48 7 16 48
48 1 3 48 7 16 48
49 1 1 48 1 16 48
49 1 3 48 1 16 48
49 1 1 48 2 16 48
49 1 2 48 2 16 48
49 1 3 48 2 16 48
49 1 4 48 2 16 48
49 1 1 48 3 16 48
49 1 2 48 3 16 48
49 1 3 48 3 16 48
49 1 4 48 3 16 48
49 1 1 48 4 16 48
49 1 3 48 4 16 48
49 1 2 48 5 16 48
49 1 4 48 5 16 48
49 1 1 48 6 16 48
49 1 2 48 6 16 48
49 1 3 48 6 16 48
49 1 4 48 6 16 48
49 1 2 48 7 16 48
49 1 4 48 7 16 48
