1546,mwts04_d02_t3_a02_ptub_moderate,2,3,moderate,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_3.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1547,mwts04_d02_t3_a01_ptub_loose,2,3,loose,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_3.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1548,mwts04_d02_t3_a02_ptub_loose,2,3,loose,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_3.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1549,mwts04_d02_t4_a01_ptub_tight,2,4,tight,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_4.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1550,mwts04_d02_t4_a02_ptub_tight,2,4,tight,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_4.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1551,mwts04_d02_t4_a01_ptub_moderate,2,4,moderate,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_4.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1552,mwts04_d02_t4_a02_ptub_moderate,2,4,moderate,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_4.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1553,mwts04_d02_t4_a01_ptub_loose,2,4,loose,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_4.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1554,mwts04_d02_t4_a02_ptub_loose,2,4,loose,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_4.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1555,mwts04_d02_t5_a01_ptub_tight,2,5,tight,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_5.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1556,mwts04_d02_t5_a02_ptub_tight,2,5,tight,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_5.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1557,mwts04_d02_t5_a01_ptub_moderate,2,5,moderate,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_5.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1558,mwts04_d02_t5_a02_ptub_moderate,2,5,moderate,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_5.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1559,mwts04_d02_t5_a01_ptub_loose,2,5,loose,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_5.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1560,mwts04_d02_t5_a02_ptub_loose,2,5,loose,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_5.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1561,mwts04_d02_t6_a01_ptub_tight,2,6,tight,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_6.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1562,mwts04_d02_t6_a02_ptub_tight,2,6,tight,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_6.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1563,mwts04_d02_t6_a01_ptub_moderate,2,6,moderate,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_6.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1564,mwts04_d02_t6_a02_ptub_moderate,2,6,moderate,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_6.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1565,mwts04_d02_t6_a01_ptub_loose,2,6,loose,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_6.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1566,mwts04_d02_t6_a02_ptub_loose,2,6,loose,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_6.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1567,mwts04_d02_t7_a01_ptub_tight,2,7,tight,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_7.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1568,mwts04_d02_t7_a02_ptub_tight,2,7,tight,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_7.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1569,mwts04_d02_t7_a01_ptub_moderate,2,7,moderate,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_7.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1570,mwts04_d02_t7_a02_ptub_moderate,2,7,moderate,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_7.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1571,mwts04_d02_t7_a01_ptub_loose,2,7,loose,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_7.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1572,mwts04_d02_t7_a02_ptub_loose,2,7,loose,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_7.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1573,mwts04_d02_t8_a01_ptub_tight,2,8,tight,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_8.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1574,mwts04_d02_t8_a02_ptub_tight,2,8,tight,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_8.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1575,mwts04_d02_t8_a01_ptub_moderate,2,8,moderate,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_8.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1576,mwts04_d02_t8_a02_ptub_moderate,2,8,moderate,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_8.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1577,mwts04_d02_t8_a01_ptub_loose,2,8,loose,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_8.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1578,mwts04_d02_t8_a02_ptub_loose,2,8,loose,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_8.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1579,mwts04_d02_t12_a01_ptub_tight,2,12,tight,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_12.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1580,mwts04_d02_t12_a02_ptub_tight,2,12,tight,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_12.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1581,mwts04_d02_t12_a01_ptub_moderate,2,12,moderate,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_12.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1582,mwts04_d02_t12_a02_ptub_moderate,2,12,moderate,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_12.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1583,mwts04_d02_t12_a01_ptub_loose,2,12,loose,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_12.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1584,mwts04_d02_t12_a02_ptub_loose,2,12,loose,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_12.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1585,mwts04_d02_t13_a01_ptub_tight,2,13,tight,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_13.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1586,mwts04_d02_t13_a02_ptub_tight,2,13,tight,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_13.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1587,mwts04_d02_t13_a01_ptub_moderate,2,13,moderate,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_13.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1588,mwts04_d02_t13_a02_ptub_moderate,2,13,moderate,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_13.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1589,mwts04_d02_t13_a01_ptub_loose,2,13,loose,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_13.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1590,mwts04_d02_t13_a02_ptub_loose,2,13,loose,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_13.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1591,mwts04_d02_t14_a01_ptub_tight,2,14,tight,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_14.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1592,mwts04_d02_t14_a02_ptub_tight,2,14,tight,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_14.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1593,mwts04_d02_t14_a01_ptub_moderate,2,14,moderate,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_14.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1594,mwts04_d02_t14_a02_ptub_moderate,2,14,moderate,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_14.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1595,mwts04_d02_t14_a01_ptub_loose,2,14,loose,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_14.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1596,mwts04_d02_t14_a02_ptub_loose,2,14,loose,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_14.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1597,mwts04_d02_t15_a01_ptub_tight,2,15,tight,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_15.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1598,mwts04_d02_t15_a02_ptub_tight,2,15,tight,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_15.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1599,mwts04_d02_t15_a01_ptub_moderate,2,15,moderate,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_15.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1600,mwts04_d02_t15_a02_ptub_moderate,2,15,moderate,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_15.bnd,exps/mwts04/inputs/mix/mwts04_moderate.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1601,mwts04_d02_t15_a01_ptub_loose,2,15,loose,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_15.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1602,mwts04_d02_t15_a02_ptub_loose,2,15,loose,2,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash02.mix,exps/mwts04/inputs/mix/mwts04_15.bnd,exps/mwts04/inputs/mix/mwts04_loose.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
1603,mwts04_d02_t16_a01_ptub_tight,2,16,tight,1,exps/mwts04/inputs/dmd/width02_pacu.dmd,exps/mwts04/inputs/mix/mwts04_ash01.mix,exps/mwts04/inputs/mix/mwts04_16.bnd,exps/mwts04/inputs/mix/mwts04_tight.wkd,exps/mwts04/inputs/dmd/base.min,1.5,3,1,100000,0.4,gurobi,1200,0.02,not run
